timestamp:thermostat_navn:temperature:setpoint:state:heater:heat_percent
2026-07-30T17:55:41:Kogekar:38,500:50,000:Opvarmning:1:100,000
2026-07-30T17:55:47:Kogekar:38,700:50,000:Opvarmning:1:100,000
2026-07-30T17:55:52:Kogekar:38,800:50,000:Opvarmning:1:100,000
2026-07-30T17:55:57:Kogekar:38,900:50,000:Opvarmning:1:100,000
2026-07-30T17:56:02:Kogekar:39,000:50,000:Opvarmning:1:100,000
2026-07-30T17:56:07:Kogekar:39,000:50,000:Opvarmning:1:100,000
2026-07-30T17:56:12:Kogekar:39,000:50,000:Opvarmning:1:100,000
2026-07-30T17:56:17:Kogekar:39,100:50,000:Opvarmning:1:100,000
2026-07-30T17:56:22:Kogekar:39,100:50,000:Opvarmning:1:100,000
2026-07-30T17:56:27:Kogekar:39,200:50,000:Opvarmning:1:100,000
2026-07-30T17:56:32:Kogekar:39,400:50,000:Opvarmning:1:100,000
2026-07-30T17:56:37:Kogekar:39,600:50,000:Opvarmning:1:100,000
2026-07-30T17:56:43:Kogekar:39,600:50,000:Opvarmning:1:100,000
2026-07-30T17:56:48:Kogekar:39,700:50,000:Opvarmning:1:100,000
2026-07-30T17:56:53:Kogekar:39,900:50,000:Opvarmning:1:100,000
2026-07-30T17:56:58:Kogekar:40,000:50,000:Opvarmning:1:100,000
2026-07-30T17:57:03:Kogekar:40,000:50,000:Opvarmning:1:100,000
2026-07-30T17:57:08:Kogekar:40,200:50,000:Opvarmning:1:100,000
2026-07-30T17:57:13:Kogekar:40,200:50,000:Opvarmning:1:100,000
2026-07-30T17:57:18:Kogekar:40,300:50,000:Opvarmning:1:100,000
2026-07-30T17:57:23:Kogekar:40,400:50,000:Opvarmning:1:100,000
2026-07-30T17:57:28:Kogekar:40,600:50,000:Opvarmning:1:100,000
2026-07-30T17:57:33:Kogekar:40,700:50,000:Opvarmning:1:100,000
2026-07-30T17:57:38:Kogekar:40,600:50,000:Opvarmning:1:100,000
2026-07-30T17:57:44:Kogekar:40,600:50,000:Opvarmning:1:100,000
2026-07-30T17:57:49:Kogekar:40,500:50,000:Opvarmning:1:100,000
2026-07-30T17:57:54:Kogekar:40,400:50,000:Opvarmning:1:100,000
2026-07-30T17:57:59:Kogekar:40,300:50,000:Opvarmning:1:100,000
2026-07-30T17:58:04:Kogekar:40,400:50,000:Opvarmning:1:100,000
2026-07-30T17:58:09:Kogekar:40,700:50,000:Opvarmning:1:100,000
2026-07-30T17:58:14:Kogekar:40,900:50,000:Opvarmning:1:100,000
2026-07-30T17:58:20:Kogekar:41,100:50,000:Opvarmning:1:100,000
2026-07-30T17:58:25:Kogekar:41,200:50,000:Opvarmning:1:100,000
2026-07-30T17:58:30:Kogekar:41,300:50,000:Opvarmning:1:100,000
2026-07-30T17:58:35:Kogekar:41,300:50,000:Opvarmning:1:100,000
2026-07-30T17:58:40:Kogekar:41,300:50,000:Opvarmning:1:100,000
2026-07-30T17:58:45:Kogekar:41,400:50,000:Opvarmning:1:100,000
2026-07-30T17:58:50:Kogekar:41,500:50,000:Opvarmning:1:100,000
